Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Emoney_Payment_Update_Send_Notif,,,,2019-12-02 10:26:24,2019-12-02 10:26:27,3.031s,INCOMPLETE
,,,,,,,
Test Cases/Account/TC_loginCustomer/rian_project_Login_Customer_CICD,,,,2019-12-02 10:26:24,2019-12-02 10:26:26,2.481s,ERROR
"var_enciphered_pin = SecureUtils.doEncryptPinRsaEwallet(dev_public_pem_file, login_access_code)",,,,2019-12-02 10:26:25,2019-12-02 10:26:26,0.929s,PASSED
model = model,,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.001s,PASSED
println(model),,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.002s,PASSED
plain = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.002s,PASSED
println(cicdphonenumber),,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.001s,PASSED
global_phone_number = cicdphonenumber,,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.001s,PASSED
"if (model == ""0"")",,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.001s,PASSED
else,,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.003s,PASSED
out.println(plain),,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.007s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, aes_key_org_texo)",,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.022s,PASSED
"body = ""{""organisation_id"":"""" + organisation_id + """",""data"":"""" + encipheredData + """",""lang"":"""" + lang + """"}""",,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.001s,PASSED
out.println(body),,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.001s,PASSED
"request = findTestObject(""Account/obj_loginCustomer"")",,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.051s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.010s,PASSED
response = sendRequest(request),,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.576s,PASSED
body_content = responseBodyContent,,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.008s,PASSED
status_code = statusCode,,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.001s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-12-02 10:26:26,2019-12-02 10:26:26,0.015s,PASSED
,,,,,,,
Test Cases/E_Wallet/rian_project_Emoney_Payment/rian_project_Emoney_Payment,,,,2019-12-02 10:26:26,2019-12-02 10:26:27,0.338s,ERROR
"var_enciphered_pin = SecureUtils.doEncryptPinRsaEwallet(dev_public_pem_file, var_pin)",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.004s,PASSED
partner_token = var_partner_token,,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.003s,PASSED
plain = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
"if (model == ""0"")",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
"else if (model == ""1"")",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.003s,PASSED
out.println(plain),,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
"out.println(""var_customer_token"" + var_customer_token)",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
"out.println(""var_partner_token"" + var_partner_token)",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.002s,PASSED
"body = ""{""organisation_id"":"""" + var_organisation_id + """","" + """"data"":"""" + encipheredData + """","" + """"lang"":"""" + var_lang + """"}""",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.003s,PASSED
out.println(body),,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
"request = findTestObject(""E_Wallet/payment_url"")",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.056s,PASSED
out.println(request.getRestUrl()),,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.002s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
"if (var_customer_token == ""0"")",,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
else,,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.005s,PASSED
response = sendRequest(request),,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.042s,PASSED
println(partner_token),,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.002s,PASSED
body_content = responseBodyContent,,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
status_code = statusCode,,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-12-02 10:26:27,2019-12-02 10:26:27,0.001s,PASSED
