Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_createBillingCustomer_push_notif,,,,2019-11-27 16:02:43,2019-11-27 16:02:48,5.176s,INCOMPLETE
,,,,,,,
Test Cases/Account/Login_Customer/Login_081266483909,,,,2019-11-27 16:02:43,2019-11-27 16:02:47,4.123s,PASSED
"var_enciphered_pin = SecureUtils.doEncryptPinRsaEwallet(dev_public_pem_file, var_user_pin)",,,,2019-11-27 16:02:45,2019-11-27 16:02:46,0.960s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"phone_number"":"""" + var_phone_number + """","" + """"pin"":"""" + var_enciphered_pin + """","" + """"device_id"":"""" + var_device_id + """","" + """"fcm_token"":"""" + var_fcm_token + """"}""",,,,2019-11-27 16:02:46,2019-11-27 16:02:46,0.001s,PASSED
out.println(plain),,,,2019-11-27 16:02:46,2019-11-27 16:02:46,0.008s,PASSED
"encipheredData = SecureUtils.encryptAesEwallet(plain, var_aes_key)",,,,2019-11-27 16:02:46,2019-11-27 16:02:46,0.023s,PASSED
"body = ""{""organisation_id"":""1"",""data"":"""" + encipheredData + """",""lang"":""id""}""",,,,2019-11-27 16:02:46,2019-11-27 16:02:46,0.001s,PASSED
out.println(body),,,,2019-11-27 16:02:46,2019-11-27 16:02:46,0.001s,PASSED
"request = findTestObject(""Account/Login_Customer_URL"")",,,,2019-11-27 16:02:46,2019-11-27 16:02:46,0.130s,PASSED
"request.setBodyContent(new com.kms.katalon.core.testobject.impl.HttpTextBodyContent(body, UTF-8, application/json))",,,,2019-11-27 16:02:46,2019-11-27 16:02:46,0.036s,PASSED
response = sendRequest(request),,,,2019-11-27 16:02:46,2019-11-27 16:02:47,1.014s,PASSED
println(request.getRestUrl()),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.004s,PASSED
body_content = responseBodyContent,,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.005s,PASSED
status_code = statusCode,,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.001s,PASSED
respDataMap = JsonSlurper().parseText(body_content),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.014s,PASSED
out.println(respDataMap),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.002s,PASSED
rc_ref = ReturnCodeWrapper(var_expected_rc).getEnumRC(),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.015s,PASSED
out.println(var_expected_rc),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.002s,PASSED
out.println(rc_ref.getRCName()),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.003s,PASSED
out.println(rc_ref.getHttpResponse()),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.003s,PASSED
"rcIsTrue = verifyEqual(response_code, rc_ref.getRCName())",,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.028s,PASSED
"httpRespIsTrue = verifyEqual(statusCode, rc_ref.getHttpResponse())",,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.006s,PASSED
if (rc_ref == RC00),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.010s,PASSED
,,,,,,,
Test Cases/E_Wallet/TC_createBilling/TC_createBillingCustomer,,,,2019-11-27 16:02:47,2019-11-27 16:02:48,0.554s,PASSED
trace_number = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.001s,PASSED
trace_number = Math.random() * 1000000000,,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.013s,PASSED
partner_token = var_partner_token,,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.001s,PASSED
"plain = ""{"" + """"user_agent"":"""" + var_user_agent + """","" + """"trx_type_id"":"""" + var_trx_type_id + """","" + """"to"":"""" + var_to + """","" + """"to_id"":"""" + var_to_id + """","" + """"amount"":"""" + var_amount + """","" + """"wallet_id"":"""" + var_wallet_id + """","" + """"billing_ref1"":"""" + var_billing_ref1 + """","" + """"billing_ref2"":"""" + var_billing_ref2 + """","" + """"billing_ref3"":"""" + var_billing_ref3 + """","" + """"trace_number"":"""" + var_trace_number + """","" + """"need_verify"":"""" + var_need_verify + """","" + """"phone_number"":"""" + var_phone_number + """","" + """"qr_unique_code"":"""" + var_unique_code + """"}""",,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.002s,PASSED
out.println(plain),,,,2019-11-27 16:02:47,2019-11-27 16:02:47,0.002s,PASSED
